station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,sta_dist_km,diting_polarity,diting_sharpness,pyrocko_phase_time,pyrocko_polarity,mag,depth,lat,long
XQ.ME42.01.BH,2008-07-21 01:16:14.010,3299.0,2008-07-21 01:16:46.925,0.973,P,nc40220957.mseed,52131.73828125,52131.73828125,13.62,1,I,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME42.01.BH,2008-07-21 01:16:14.010,9699.0,2008-07-21 01:17:50.925,0.952,P,nc40220957.mseed,12845.7236328125,12845.7236328125,13.62,1,I,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME43.01.BH,2008-07-21 01:16:14.010,9923.0,2008-07-21 01:17:53.165,0.969,P,nc40220957.mseed,1489.4752197265625,1489.4752197265625,26.85,-1,I,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME43.01.BH,2008-07-21 01:16:14.010,3523.0,2008-07-21 01:16:49.165,0.964,P,nc40220957.mseed,7072.67431640625,7072.67431640625,26.85,-1,E,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME56.01.BH,2008-07-21 01:16:14.010,3553.0,2008-07-21 01:16:49.465,0.975,P,nc40220957.mseed,11468.783203125,11468.783203125,27.29,1,I,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME44.01.BH,2008-07-21 01:16:14.010,3656.0,2008-07-21 01:16:50.495,0.976,P,nc40220957.mseed,12947.1787109375,12947.1787109375,35.47,-1,E,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME44.01.BH,2008-07-21 01:16:14.010,10056.0,2008-07-21 01:17:54.495,0.961,P,nc40220957.mseed,4128.15283203125,4128.15283203125,35.47,-1,E,,,2.42,8.558,39.8121667,-123.1768333
NC.KCPB..HN,2008-07-21 01:16:14.010,10118.0,2008-07-21 01:17:55.115,0.967,P,nc40220957.mseed,2.2860662937164307,2.2860662937164307,37.46,1,I,,,2.42,8.558,39.8121667,-123.1768333
BK.GASB..HH,2008-07-21 01:16:14.010,3806.0,2008-07-21 01:16:51.995,0.955,P,nc40220957.mseed,2311.8134765625,2311.8134765625,43.2,1,I,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME49.01.BH,2008-07-21 01:16:14.010,10258.0,2008-07-21 01:17:56.515,0.966,P,nc40220957.mseed,806.5108032226562,806.5108032226562,46.79,1,I,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME49.01.BH,2008-07-21 01:16:14.010,3855.0,2008-07-21 01:16:52.485,0.955,P,nc40220957.mseed,3367.5107421875,3367.5107421875,46.79,1,I,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME08.01.BH,2008-07-21 01:16:14.010,4630.0,2008-07-21 01:17:00.235,0.971,P,nc40220957.mseed,11832.044921875,11832.044921875,46.8,-1,E,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME57.01.BH,2008-07-21 01:16:14.010,3977.0,2008-07-21 01:16:53.705,0.962,P,nc40220957.mseed,2203.263671875,2203.263671875,53.29,1,E,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME39.01.BH,2008-07-21 01:16:14.010,3999.0,2008-07-21 01:16:53.925,0.966,P,nc40220957.mseed,3120.37646484375,3120.37646484375,54.9,-1,I,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME12.01.BH,2008-07-21 01:16:14.010,4282.0,2008-07-21 01:16:56.755,0.965,P,nc40220957.mseed,9454.16015625,9454.16015625,66.44,1,E,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME37.01.BH,2008-07-21 01:16:14.010,4214.0,2008-07-21 01:16:56.075,0.952,P,nc40220957.mseed,2205.334716796875,2205.334716796875,66.44,-1,I,,,2.42,8.558,39.8121667,-123.1768333
NC.GCK..EH,2008-07-21 01:16:14.010,4337.0,2008-07-21 01:16:57.305,0.951,P,nc40220957.mseed,768.323974609375,768.323974609375,70.15,,,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME27.01.BH,2008-07-21 01:16:14.010,4233.0,2008-07-21 01:16:56.265,0.971,P,nc40220957.mseed,1275.6207275390625,1275.6207275390625,71.18,-1,I,,,2.42,8.558,39.8121667,-123.1768333
NC.GTS..EH,2008-07-21 01:16:14.010,4331.0,2008-07-21 01:16:57.245,0.965,P,nc40220957.mseed,936.134521484375,936.134521484375,74.28,,,,,2.42,8.558,39.8121667,-123.1768333
NC.GHL..EH,2008-07-21 01:16:14.010,10955.0,2008-07-21 01:18:03.485,0.964,P,nc40220957.mseed,300.72259521484375,300.72259521484375,86.72,-1,I,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME35.01.BH,2008-07-21 01:16:14.010,4443.0,2008-07-21 01:16:58.365,0.963,P,nc40220957.mseed,1472.6275634765625,1472.6275634765625,88.98,-1,I,,,2.42,8.558,39.8121667,-123.1768333
XQ.ME29.01.BH,2008-07-23 14:59:05.170,3674.0,2008-07-23 14:59:41.835,0.981,P,nc40221060.mseed,3271.947509765625,3271.947509765625,25.3,,,,,2.1,33.467,40.9316667,-123.2565
XQ.ME30.01.BH,2008-07-23 14:59:05.170,3681.0,2008-07-23 14:59:41.905,0.951,P,nc40221060.mseed,1724.07958984375,1724.07958984375,27.8,,,,,2.1,33.467,40.9316667,-123.2565
NC.KHBB..HN,2008-07-23 14:59:05.170,3738.0,2008-07-23 14:59:42.475,0.958,P,nc40221060.mseed,1.0609498023986816,1.0609498023986816,30.34,1,E,,,2.1,33.467,40.9316667,-123.2565
XQ.ME13.01.BH,2008-07-23 14:59:05.170,3775.0,2008-07-23 14:59:42.845,0.981,P,nc40221060.mseed,4649.47705078125,4649.47705078125,34.08,,,,,2.1,33.467,40.9316667,-123.2565
NC.KHMB..HN,2008-07-23 14:59:05.170,3844.0,2008-07-23 14:59:43.535,0.979,P,nc40221060.mseed,0.4961470365524292,0.4961470365524292,40.61,1,I,,,2.1,33.467,40.9316667,-123.2565
XQ.ME04.01.BH,2008-07-23 14:59:05.170,3994.0,2008-07-23 14:59:45.035,0.976,P,nc40221060.mseed,995.7412719726562,995.7412719726562,51.75,,,,,2.1,33.467,40.9316667,-123.2565
XQ.ME32.01.BH,2008-07-25 01:10:04.410,3453.0,2008-07-25 01:10:38.865,0.959,P,nc40221128.mseed,14210.37109375,14210.37109375,12.3,-1,I,,,2.17,19.039,40.5138333,-123.9635
XQ.ME33.01.BH,2008-07-25 01:10:04.410,3457.0,2008-07-25 01:10:38.905,0.977,P,nc40221128.mseed,9381.04296875,9381.04296875,14.11,1,I,,,2.17,19.039,40.5138333,-123.9635
NC.KMPB..HN,2008-07-25 01:10:04.410,3479.0,2008-07-25 01:10:39.125,0.979,P,nc40221128.mseed,5.560715675354004,5.560715675354004,17.12,1,I,,,2.17,19.039,40.5138333,-123.9635
XQ.ME35.01.BH,2008-07-25 01:10:04.410,3535.0,2008-07-25 01:10:39.685,0.985,P,nc40221128.mseed,8301.619140625,8301.619140625,18.59,1,I,,,2.17,19.039,40.5138333,-123.9635
BK.JCC..HH,2008-07-25 01:10:04.410,3690.0,2008-07-25 01:10:41.235,0.971,P,nc40221128.mseed,1889.493896484375,1889.493896484375,34.18,-1,I,,,2.17,19.039,40.5138333,-123.9635
NC.KMR..HN,2008-07-25 01:10:04.410,3812.0,2008-07-25 01:10:42.455,0.965,P,nc40221128.mseed,2.238507032394409,2.238507032394409,40.82,-1,I,,,2.17,19.039,40.5138333,-123.9635
XQ.ME39.01.BH,2008-07-25 01:10:04.410,3907.0,2008-07-25 01:10:43.405,0.972,P,nc40221128.mseed,7617.07958984375,7617.07958984375,47.87,-1,I,,,2.17,19.039,40.5138333,-123.9635
XQ.ME30.01.BH,2008-07-25 01:10:04.410,3913.0,2008-07-25 01:10:43.465,0.973,P,nc40221128.mseed,5597.3974609375,5597.3974609375,49.71,1,I,,,2.17,19.039,40.5138333,-123.9635
XQ.ME38.01.BH,2008-07-25 01:10:04.410,4076.0,2008-07-25 01:10:45.095,0.955,P,nc40221128.mseed,1880.080810546875,1880.080810546875,60.27,-1,I,,,2.17,19.039,40.5138333,-123.9635
NC.KHBB..HN,2008-07-25 01:10:04.410,4158.0,2008-07-25 01:10:45.915,0.965,P,nc40221128.mseed,1.3288689851760864,1.3288689851760864,65.03,1,I,,,2.17,19.039,40.5138333,-123.9635
XQ.ME27.01.BH,2008-07-25 01:10:04.410,4213.0,2008-07-25 01:10:46.465,0.97,P,nc40221128.mseed,2391.522705078125,2391.522705078125,68.88,1,I,,,2.17,19.039,40.5138333,-123.9635
XQ.ME32.01.BH,2008-07-25 08:31:20.190,3454.0,2008-07-25 08:31:54.655,0.979,P,nc40221138.mseed,123705.375,123705.375,13.53,,,2008-07-25T08:31:54.6973,,2.96,19.319,40.4995,-123.9648333
XQ.ME34.01.BH,2008-07-25 08:31:20.190,3442.0,2008-07-25 08:31:54.535,0.971,P,nc40221138.mseed,504928.5,504928.5,13.87,,,2008-07-25T08:31:54.5946,1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME33.01.BH,2008-07-25 08:31:20.190,3455.0,2008-07-25 08:31:54.665,0.98,P,nc40221138.mseed,68155.4609375,68155.4609375,13.93,,,2008-07-25T08:31:54.7400,1.0,2.96,19.319,40.4995,-123.9648333
NC.KMPB..HN,2008-07-25 08:31:20.190,3460.0,2008-07-25 08:31:54.715,0.986,P,nc40221138.mseed,94.84103393554688,94.84103393554688,16.08,1,I,,,2.96,19.319,40.4995,-123.9648333
XQ.ME35.01.BH,2008-07-25 08:31:20.190,3531.0,2008-07-25 08:31:55.425,0.982,P,nc40221138.mseed,62149.00390625,62149.00390625,18.47,1,I,2008-07-25T08:31:55.4891,1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME31.01.BH,2008-07-25 08:31:20.190,3562.0,2008-07-25 08:31:55.735,0.963,P,nc40221138.mseed,98374.40625,98374.40625,24.75,,,2008-07-25T08:31:55.7937,-1.0,2.96,19.319,40.4995,-123.9648333
NC.KCT..HN,2008-07-25 08:31:20.190,3679.0,2008-07-25 08:31:56.905,0.951,P,nc40221138.mseed,32.52641677856445,32.52641677856445,31.71,1,I,,,2.96,19.319,40.4995,-123.9648333
XQ.ME36.01.BH,2008-07-25 08:31:20.190,3690.0,2008-07-25 08:31:57.015,0.981,P,nc40221138.mseed,138417.90625,138417.90625,32.62,,,2008-07-25T08:31:57.0619,-1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME37.01.BH,2008-07-25 08:31:20.190,3731.0,2008-07-25 08:31:57.425,0.952,P,nc40221138.mseed,54315.69140625,54315.69140625,35.55,1,I,2008-07-25T08:31:57.5000,1.0,2.96,19.319,40.4995,-123.9648333
NC.KMR..HN,2008-07-25 08:31:20.190,3803.0,2008-07-25 08:31:58.145,0.961,P,nc40221138.mseed,71.6213150024414,71.6213150024414,39.54,-1,I,,,2.96,19.319,40.4995,-123.9648333
NC.KHMB..HN,2008-07-25 08:31:20.190,3891.0,2008-07-25 08:31:59.025,0.978,P,nc40221138.mseed,61.32509231567383,61.32509231567383,46.06,-1,I,,,2.96,19.319,40.4995,-123.9648333
XQ.ME39.01.BH,2008-07-25 08:31:20.190,3902.0,2008-07-25 08:31:59.135,0.97,P,nc40221138.mseed,174626.3125,174626.3125,46.75,,,2008-07-25T08:31:59.2100,-1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME30.01.BH,2008-07-25 08:31:20.190,3921.0,2008-07-25 08:31:59.325,0.961,P,nc40221138.mseed,61114.0,61114.0,50.97,,,2008-07-25T08:31:59.4000,1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME38.01.BH,2008-07-25 08:31:20.190,4073.0,2008-07-25 08:32:00.845,0.963,P,nc40221138.mseed,26941.3984375,26941.3984375,59.15,,,2008-07-25T08:32:00.8953,-1.0,2.96,19.319,40.4995,-123.9648333
NC.KHBB..HN,2008-07-25 08:31:20.190,4149.0,2008-07-25 08:32:01.605,0.968,P,nc40221138.mseed,19.40849876403809,19.40849876403809,65.56,1,I,,,2.96,19.319,40.4995,-123.9648333
NC.KRP..HN,2008-07-25 08:31:20.190,4203.0,2008-07-25 08:32:02.145,0.965,P,nc40221138.mseed,3.398611068725586,3.398611068725586,73.25,-1,E,,,2.96,19.319,40.4995,-123.9648333
XQ.ME07.01.BH,2008-07-25 08:31:20.190,4227.0,2008-07-25 08:32:02.385,0.951,P,nc40221138.mseed,13661.697265625,13661.697265625,74.37,,,2008-07-25T08:32:02.4456,-1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME29.01.BH,2008-07-25 08:31:20.190,4558.0,2008-07-25 08:32:05.695,0.966,P,nc40221138.mseed,11905.56640625,11905.56640625,99.62,,,2008-07-25T08:32:05.7547,1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME42.01.BH,2008-07-25 08:31:20.190,4678.0,2008-07-25 08:32:06.895,0.953,P,nc40221138.mseed,2366.052490234375,2366.052490234375,105.25,,,2008-07-25T08:32:06.9362,-1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME50.01.BH,2008-07-25 08:31:20.190,4674.0,2008-07-25 08:32:06.855,0.967,P,nc40221138.mseed,6268.2421875,6268.2421875,106.02,,,2008-07-25T08:32:06.9038,-1.0,2.96,19.319,40.4995,-123.9648333
NC.KRMB..HN,2008-07-25 08:31:20.190,4721.0,2008-07-25 08:32:07.325,0.97,P,nc40221138.mseed,1.2864779233932495,1.2864779233932495,113.76,-1,I,,,2.96,19.319,40.4995,-123.9648333
XQ.ME43.01.BH,2008-07-25 08:31:20.190,4894.0,2008-07-25 08:32:09.055,0.952,P,nc40221138.mseed,1294.563720703125,1294.563720703125,123.24,,,2008-07-25T08:32:09.1053,-1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME03.01.BH,2008-07-25 08:31:20.190,4961.0,2008-07-25 08:32:09.725,0.97,P,nc40221138.mseed,1222.3931884765625,1222.3931884765625,133.73,,,2008-07-25T08:32:09.7900,-1.0,2.96,19.319,40.4995,-123.9648333
BK.GASB..HH,2008-07-25 08:31:20.190,5165.0,2008-07-25 08:32:11.765,0.963,P,nc40221138.mseed,788.3353271484375,788.3353271484375,141.94,-1,I,2008-07-25T08:32:11.8261,-1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME53.01.BH,2008-07-25 08:31:20.190,5077.0,2008-07-25 08:32:10.885,0.958,P,nc40221138.mseed,2062.71484375,2062.71484375,145.26,,,2008-07-25T08:32:10.8863,-1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME52.01.BH,2008-07-25 08:31:20.190,5103.0,2008-07-25 08:32:11.145,0.971,P,nc40221138.mseed,1641.4903564453125,1641.4903564453125,145.38,,,2008-07-25T08:32:11.1890,-1.0,2.96,19.319,40.4995,-123.9648333
XQ.ME37.01.BH,2008-07-26 09:16:07.840,3492.0,2008-07-26 09:16:42.685,0.967,P,nc40221171.mseed,35972.3671875,35972.3671875,12.11,,,,,2.44,22.292,40.3511667,-123.5406667
XQ.ME39.01.BH,2008-07-26 09:16:07.840,3535.0,2008-07-26 09:16:43.115,0.984,P,nc40221171.mseed,13323.4765625,13323.4765625,18.66,,,,,2.44,22.292,40.3511667,-123.5406667
NC.KMR..HN,2008-07-26 09:16:07.840,3585.0,2008-07-26 09:16:43.615,0.953,P,nc40221171.mseed,7.355364799499512,7.355364799499512,21.86,-1,E,,,2.44,22.292,40.3511667,-123.5406667
XQ.ME35.01.BH,2008-07-26 09:16:07.840,3527.0,2008-07-26 09:16:43.035,0.982,P,nc40221171.mseed,9035.78515625,9035.78515625,22.89,,,,,2.44,22.292,40.3511667,-123.5406667
XQ.ME08.01.BH,2008-07-26 09:16:07.840,4726.0,2008-07-26 09:16:55.025,0.98,P,nc40221171.mseed,8370.3837890625,8370.3837890625,24.64,,,,,2.44,22.292,40.3511667,-123.5406667
XQ.ME33.01.BH,2008-07-26 09:16:07.840,3634.0,2008-07-26 09:16:44.105,0.981,P,nc40221171.mseed,9326.9208984375,9326.9208984375,26.58,,,,,2.44,22.292,40.3511667,-123.5406667
XQ.ME38.01.BH,2008-07-26 09:16:07.840,3634.0,2008-07-26 09:16:44.105,0.969,P,nc40221171.mseed,10492.2275390625,10492.2275390625,27.96,,,,,2.44,22.292,40.3511667,-123.5406667
XQ.ME27.01.BH,2008-07-26 09:16:07.840,3707.0,2008-07-26 09:16:44.835,0.978,P,nc40221171.mseed,3807.165771484375,3807.165771484375,34.64,,,,,2.44,22.292,40.3511667,-123.5406667
XQ.ME32.01.BH,2008-07-26 09:16:07.840,3782.0,2008-07-26 09:16:45.585,0.969,P,nc40221171.mseed,9790.646484375,9790.646484375,37.9,,,,,2.44,22.292,40.3511667,-123.5406667
NC.KHBB..HN,2008-07-26 09:16:07.840,3828.0,2008-07-26 09:16:46.045,0.983,P,nc40221171.mseed,2.505748748779297,2.505748748779297,43.77,1,I,,,2.44,22.292,40.3511667,-123.5406667
XQ.ME30.01.BH,2008-07-26 09:16:07.840,3950.0,2008-07-26 09:16:47.265,0.97,P,nc40221171.mseed,5035.1787109375,5035.1787109375,54.65,,,,,2.44,22.292,40.3511667,-123.5406667
XQ.ME49.01.BH,2008-07-26 09:16:07.840,3998.0,2008-07-26 09:16:47.745,0.984,P,nc40221171.mseed,10369.228515625,10369.228515625,56.27,,,,,2.44,22.292,40.3511667,-123.5406667
XQ.ME56.01.BH,2008-07-26 09:16:07.840,4294.0,2008-07-26 09:16:50.705,0.954,P,nc40221171.mseed,1023.4667358398438,1023.4667358398438,76.78,,,,,2.44,22.292,40.3511667,-123.5406667
NC.KCT..HN,2008-07-28 11:53:25.320,4019.0,2008-07-28 11:54:05.435,0.953,P,nc40221268.mseed,29.312639236450195,29.312639236450195,36.19,1,I,,,2.92,-0.63,40.6276667,-124.7153333
XQ.ME34.01.BH,2008-07-28 11:53:25.320,4198.0,2008-07-28 11:54:07.225,0.964,P,nc40221268.mseed,29661.31640625,29661.31640625,52.36,,,,,2.92,-0.63,40.6276667,-124.7153333
NC.KHMB..HN,2008-07-28 11:53:25.320,4682.0,2008-07-28 11:54:12.065,0.976,P,nc40221268.mseed,3.2953760623931885,3.2953760623931885,87.41,1,I,,,2.92,-0.63,40.6276667,-124.7153333
XQ.ME07.01.BH,2008-07-28 11:53:25.320,4707.0,2008-07-28 11:54:12.315,0.968,P,nc40221268.mseed,6003.02197265625,6003.02197265625,90.46,,,,,2.92,-0.63,40.6276667,-124.7153333
XQ.ME30.01.BH,2008-07-28 11:53:25.320,4803.0,2008-07-28 11:54:13.275,0.968,P,nc40221268.mseed,7359.7373046875,7359.7373046875,100.07,,,,,2.92,-0.63,40.6276667,-124.7153333
NC.KRMB..HN,2008-07-28 11:53:25.320,5066.0,2008-07-28 11:54:15.905,0.978,P,nc40221268.mseed,3.6987671852111816,3.6987671852111816,120.37,-1,I,,,2.92,-0.63,40.6276667,-124.7153333
NC.KHBB..HN,2008-07-28 11:53:25.320,5174.0,2008-07-28 11:54:16.985,0.957,P,nc40221268.mseed,2.1534833908081055,2.1534833908081055,126.56,1,E,,,2.92,-0.63,40.6276667,-124.7153333
XQ.ME04.01.BH,2008-07-28 11:53:25.320,5207.0,2008-07-28 11:54:17.315,0.955,P,nc40221268.mseed,6897.54736328125,6897.54736328125,129.39,,,,,2.92,-0.63,40.6276667,-124.7153333
XQ.ME03.01.BH,2008-07-28 11:53:25.320,5273.0,2008-07-28 11:54:17.975,0.983,P,nc40221268.mseed,4360.9091796875,4360.9091796875,138.34,,,,,2.92,-0.63,40.6276667,-124.7153333
XQ.ME29.01.BH,2008-07-28 11:53:25.320,5370.0,2008-07-28 11:54:18.945,0.965,P,nc40221268.mseed,8557.4140625,8557.4140625,144.47,,,,,2.92,-0.63,40.6276667,-124.7153333
NC.KMR..HN,2008-07-29 02:07:42.840,3479.0,2008-07-29 02:08:17.555,0.989,P,nc40221295.mseed,4.157839775085449,4.157839775085449,14.28,-1,I,,,2.09,18.837,40.1401667,-123.8555
XQ.ME39.01.BH,2008-07-29 02:07:42.840,3574.0,2008-07-29 02:08:18.505,0.975,P,nc40221295.mseed,3838.51318359375,3838.51318359375,22.88,-1,I,,,2.09,18.837,40.1401667,-123.8555
XQ.ME37.01.BH,2008-07-29 02:07:42.840,3573.0,2008-07-29 02:08:18.495,0.976,P,nc40221295.mseed,5659.38134765625,5659.38134765625,23.51,,,,,2.09,18.837,40.1401667,-123.8555
XQ.ME36.01.BH,2008-07-29 02:07:42.840,3635.0,2008-07-29 02:08:19.115,0.96,P,nc40221295.mseed,26253.52734375,26253.52734375,28.86,,,,,2.09,18.837,40.1401667,-123.8555
XQ.ME38.01.BH,2008-07-29 02:07:42.840,3680.0,2008-07-29 02:08:19.565,0.98,P,nc40221295.mseed,7910.1650390625,7910.1650390625,30.34,,,,,2.09,18.837,40.1401667,-123.8555
XQ.ME49.01.BH,2008-07-29 02:07:42.840,3694.0,2008-07-29 02:08:19.705,0.986,P,nc40221295.mseed,3760.548583984375,3760.548583984375,32.87,,,,,2.09,18.837,40.1401667,-123.8555
NC.KMPB..HN,2008-07-29 02:07:42.840,3764.0,2008-07-29 02:08:20.405,0.98,P,nc40221295.mseed,3.262103319168091,3.262103319168091,38.15,-1,I,,,2.09,18.837,40.1401667,-123.8555
XQ.ME35.01.BH,2008-07-29 02:07:42.840,3632.0,2008-07-29 02:08:19.085,0.977,P,nc40221295.mseed,5767.68212890625,5767.68212890625,39.15,,,,,2.09,18.837,40.1401667,-123.8555
XQ.ME34.01.BH,2008-07-29 02:07:42.840,3878.0,2008-07-29 02:08:21.545,0.968,P,nc40221295.mseed,6707.46240234375,6707.46240234375,44.52,,,,,2.09,18.837,40.1401667,-123.8555
XQ.ME08.01.BH,2008-07-29 02:07:42.840,5227.0,2008-07-29 02:08:35.035,0.955,P,nc40221295.mseed,1842.53564453125,1842.53564453125,47.76,,,,,2.09,18.837,40.1401667,-123.8555
XQ.ME31.01.BH,2008-07-29 02:07:42.840,4138.0,2008-07-29 02:08:24.145,0.969,P,nc40221295.mseed,1032.0377197265625,1032.0377197265625,65.07,-1,I,,,2.09,18.837,40.1401667,-123.8555
XQ.ME27.01.BH,2008-07-29 02:07:42.840,4202.0,2008-07-29 02:08:24.785,0.967,P,nc40221295.mseed,1345.786376953125,1345.786376953125,68.95,,,,,2.09,18.837,40.1401667,-123.8555
BK.GASB..HH,2008-07-29 02:07:42.840,4729.0,2008-07-29 02:08:30.055,0.957,P,nc40221295.mseed,268.61041259765625,268.61041259765625,111.37,1,I,,,2.09,18.837,40.1401667,-123.8555
XQ.ME34.01.BH,2008-08-10 01:58:29.920,4214.0,2008-08-10 01:59:11.985,0.978,P,nc40221758.mseed,3430.26904296875,3430.26904296875,58.01,,,,,2.13,2.937,40.5868333,-124.798
BK.JCC..HH,2008-08-10 01:58:29.920,4321.0,2008-08-10 01:59:13.055,0.955,P,nc40221758.mseed,722.2364501953125,722.2364501953125,69.81,1,I,,,2.13,2.937,40.5868333,-124.798
XQ.ME31.01.BH,2008-08-10 01:58:29.920,4402.0,2008-08-10 01:59:13.865,0.981,P,nc40221758.mseed,766.9865112304688,766.9865112304688,73.52,,,,,2.13,2.937,40.5868333,-124.798
XQ.ME32.01.BH,2008-08-10 01:58:29.920,4506.0,2008-08-10 01:59:14.905,0.97,P,nc40221758.mseed,2539.095458984375,2539.095458984375,79.49,,,,,2.13,2.937,40.5868333,-124.798
NC.KHMB..HN,2008-08-10 01:58:29.920,4718.0,2008-08-10 01:59:17.025,0.96,P,nc40221758.mseed,0.4464230239391327,0.4464230239391327,95.51,1,I,,,2.13,2.937,40.5868333,-124.798
XQ.ME07.01.BH,2008-08-10 01:58:29.920,4734.0,2008-08-10 01:59:17.185,0.982,P,nc40221758.mseed,583.3845825195312,583.3845825195312,98.7,,,,,2.13,2.937,40.5868333,-124.798
XQ.ME30.01.BH,2008-08-10 01:58:29.920,4839.0,2008-08-10 01:59:18.235,0.959,P,nc40221758.mseed,2601.6025390625,2601.6025390625,108.0,,,,,2.13,2.937,40.5868333,-124.798
NC.KHMB..HN,2008-11-18 07:51:38.870,3447.0,2008-11-18 07:52:13.265,0.985,P,nc40226338.mseed,19.17917251586914,19.17917251586914,7.86,-1,I,,,2.43,21.175,40.931,-123.7891667
XQ.ME30.01.BH,2008-11-18 07:51:38.870,3529.0,2008-11-18 07:52:14.085,0.979,P,nc40226338.mseed,17850.388671875,17850.388671875,21.27,,,,,2.43,21.175,40.931,-123.7891667
BK.JCC..HH,2008-11-18 07:51:38.870,3554.0,2008-11-18 07:52:14.335,0.986,P,nc40226338.mseed,8390.9755859375,8390.9755859375,23.87,1,I,,,2.43,21.175,40.931,-123.7891667
PB.B935..EH,2008-11-18 07:51:38.870,4006.0,2008-11-18 07:52:18.855,0.971,P,nc40226338.mseed,973.1513061523438,973.1513061523438,53.44,-1,I,,,2.43,21.175,40.931,-123.7891667
NC.KHBB..HN,2008-11-18 07:51:38.870,4003.0,2008-11-18 07:52:18.825,0.973,P,nc40226338.mseed,1.480562448501587,1.480562448501587,56.71,1,E,,,2.43,21.175,40.931,-123.7891667
XQ.ME29.01.BH,2008-11-18 07:51:38.870,4016.0,2008-11-18 07:52:18.955,0.981,P,nc40226338.mseed,19733.18359375,19733.18359375,59.34,,,,,2.43,21.175,40.931,-123.7891667
NC.KMPB..HN,2008-11-18 07:51:38.870,4113.0,2008-11-18 07:52:19.925,0.978,P,nc40226338.mseed,1.6450655460357666,1.6450655460357666,63.57,1,I,,,2.43,21.175,40.931,-123.7891667
PB.B049..EH,2008-11-18 07:51:38.870,4278.0,2008-11-18 07:52:21.575,0.966,P,nc40226338.mseed,276.4831848144531,276.4831848144531,77.05,1,I,,,2.43,21.175,40.931,-123.7891667
PB.B046..EH,2008-11-18 07:51:38.870,4297.0,2008-11-18 07:52:21.765,0.957,P,nc40226338.mseed,22.13326644897461,22.13326644897461,79.55,1,E,,,2.43,21.175,40.931,-123.7891667
PB.B933..EH,2008-11-18 07:51:38.870,4550.0,2008-11-18 07:52:24.295,0.978,P,nc40226338.mseed,192.15440368652344,192.15440368652344,97.91,1,I,,,2.43,21.175,40.931,-123.7891667
NC.KMR..HN,2008-12-04 09:43:38.760,3502.0,2008-12-04 09:44:13.705,0.962,P,nc40227240.mseed,20.716474533081055,20.716474533081055,19.22,-1,I,,,2.58,-1.184,40.0375,-123.639
PB.B049..EH,2008-12-04 09:43:38.760,3598.0,2008-12-04 09:44:14.665,0.986,P,nc40227240.mseed,4995.8056640625,4995.8056640625,27.02,-1,I,,,2.58,-1.184,40.0375,-123.639
PB.B933..EH,2008-12-04 09:43:38.760,3637.0,2008-12-04 09:44:15.055,0.988,P,nc40227240.mseed,9801.72265625,9801.72265625,28.27,1,I,,,2.58,-1.184,40.0375,-123.639
NC.KCPB..HN,2008-12-04 09:43:38.760,3839.0,2008-12-04 09:44:17.075,0.958,P,nc40227240.mseed,2.6735072135925293,2.6735072135925293,39.29,-1,E,,,2.58,-1.184,40.0375,-123.639
PB.B935..EH,2008-12-04 09:43:38.760,4031.0,2008-12-04 09:44:18.995,0.957,P,nc40227240.mseed,1249.8919677734375,1249.8919677734375,49.31,-1,E,,,2.58,-1.184,40.0375,-123.639
PB.B047..EH,2008-12-04 09:43:38.760,4097.0,2008-12-04 09:44:19.655,0.967,P,nc40227240.mseed,341.31488037109375,341.31488037109375,51.02,-1,E,,,2.58,-1.184,40.0375,-123.639
NC.GWR..EH,2008-12-04 09:43:38.760,4754.0,2008-12-04 09:44:26.225,0.954,P,nc40227240.mseed,248.9002685546875,248.9002685546875,96.8,,,,,2.58,-1.184,40.0375,-123.639
NC.GHO..EH,2008-12-04 09:43:38.760,4911.0,2008-12-04 09:44:27.795,0.982,P,nc40227240.mseed,385.4299926757813,385.4299926757813,110.57,,,,,2.58,-1.184,40.0375,-123.639
