event_id,strike,dip,rake,time,latitude,longitude,depth,mag,max_agap,dip_azimuth,misfit,n_fmo,misfit_w_90ci,max_strike_90ci,max_dip_90ci,max_rake_90ci,mult_solution_flag
72867601,145.0,25.0,-170,2017-08-12 16:49:34.030,40.1,-123.06667,44.37,3.02,54,235,0.05,101,,25,30,30,0
72871635,155.0,70.0,-170,2017-08-19 10:36:56.490,40.75,-124.41667,22.72,2.39,213,65,0.02,27,,18,13,15,0
72871635,210.0,35.0,-20,2017-08-19 10:36:56.490,40.75,-124.41667,22.72,2.39,213,120,0.02,27,,20,30,30,1
72879325,120.0,50.0,160,2017-08-28 00:31:24.010,40.3,-123.73333,30.96,2.23,57,210,0.10,30,,20,30,35,0
72883795,90.0,20.0,-160,2017-09-02 06:00:03.460,40.75,-123.71667,27.95,1.89,46,180,0.01,27,,35,33,50,0
72884515,105.0,50.0,140,2017-09-03 13:52:27.330,40.23333,-124.15,11.60,2.29,116,195,0.04,28,,20,20,35,0
72887160,135.0,40.0,-110,2017-09-07 16:57:54.900,41.26667,-123.45,37.62,2.58,54,225,0.27,31,,38,10,50,0
72887160,180.0,80.0,10,2017-09-07 16:57:54.900,41.26667,-123.45,37.62,2.58,54,90,0.31,31,,20,48,40,1
72895726,145.0,45.0,80,2017-09-20 14:29:05.400,40.23333,-124.16667,11.38,2.76,175,235,0.15,45,,80,40,60,0
72897116,245.0,90.0,-10,2017-09-22 23:17:19.050,40.48333,-124.41667,26.88,3.91,235,155,0.07,79,,10,40,35,0
72897586,160.0,65.0,140,2017-09-23 19:54:06.140,40.48333,-124.38333,25.08,2.51,226,250,0.16,25,,13,33,45,0
72902911,260.0,90.0,-140,2017-10-01 23:47:56.700,40.3,-124.5,21.45,2.66,229,170,0.18,37,,15,35,45,0
72904646,100.0,50.0,-170,2017-10-05 08:07:36.940,40.61667,-123.46667,21.52,2.52,39,190,0.08,45,,18,35,40,0
72905946,260.0,45.0,130,2017-10-08 04:26:20.630,40.25,-124.16667,10.26,2.31,134,170,0.08,32,,18,10,35,0
72906456,255.0,60.0,-110,2017-10-09 08:13:30.330,40.33333,-124.31667,16.18,2.47,219,165,0.07,26,,60,20,30,0
72907191,195.0,15.0,20,2017-10-10 19:36:33.010,39.8,-123.3,6.21,1.92,49,105,0.06,27,,20,40,50,0
72909621,145.0,10.0,-80,2017-10-16 14:52:05.170,40.5,-123.05,33.40,2.19,62,235,0.05,28,,30,18,30,0
72909946,90.0,40.0,170,2017-10-17 00:02:00.400,39.81667,-123.3,6.23,2.37,38,180,0.09,40,,25,45,55,0
72909956,110.0,45.0,-170,2017-10-17 00:20:14.370,39.81667,-123.3,6.01,2.35,49,200,0.10,46,,23,40,45,0
72911481,135.0,10.0,-60,2017-10-19 10:43:38.710,40.75,-123.36667,26.27,2.33,64,225,0.12,30,,50,35,35,0
72914641,130.0,55.0,-170,2017-10-27 10:12:01.040,40.8,-124.23333,23.56,2.26,186,220,0.06,29,,33,45,50,0
72915371,110.0,10.0,-170,2017-10-28 17:11:45.600,40.78333,-123.55,25.62,2.24,40,200,0.15,28,,13,43,25,0
72916926,245.0,85.0,100,2017-11-01 00:55:40.830,41.06667,-123.58333,32.71,2.5,71,155,0.06,27,,43,25,20,0
72920141,175.0,30.0,-100,2017-11-07 01:53:50.150,40.75,-123.65,29.13,2.55,43,85,0.17,55,,28,28,45,0
72920141,180.0,70.0,-130,2017-11-07 01:53:50.150,40.75,-123.65,29.13,2.55,43,270,0.20,55,,30,23,60,1
72923450,135.0,85.0,-150,2017-11-13 20:30:02.170,40.5,-124.33333,18.55,2.75,199,225,0.12,40,,20,35,60,0
72932170,220.0,60.0,-50,2017-11-29 10:42:57.140,39.8,-123.46667,6.59,3.03,60,310,0.11,59,,23,25,25,1
72935611,195.0,50.0,0,2017-12-06 02:29:03.960,39.8,-123.3,6.18,2.09,41,105,0.12,33,,23,43,60,0
72936411,120.0,55.0,-100,2017-12-07 16:56:59.520,39.78333,-123.46667,6.15,1.86,72,210,0.15,26,,38,23,40,0
72936941,150.0,75.0,-130,2017-12-08 20:56:44.180,40.56667,-124.05,28.17,2.84,43,60,0.11,73,,40,18,30,0
72940181,200.0,75.0,-10,2017-12-15 06:47:38.830,40.41667,-124.58333,17.92,3.87,235,110,0.11,70,,15,33,25,0
72941716,175.0,50.0,-130,2017-12-18 21:33:20.630,40.16667,-123.15,36.31,2.03,57,85,0.06,28,,35,23,50,0
72941716,180.0,40.0,-100,2017-12-18 21:33:20.630,40.16667,-123.15,36.31,2.03,57,270,0.11,28,,28,15,20,1
72942761,230.0,85.0,-60,2017-12-20 23:48:45.750,40.55,-123.16667,29.31,2.7,34,320,0.02,29,,23,35,45,0
72942761,155.0,80.0,-120,2017-12-20 23:48:45.750,40.55,-123.16667,29.31,2.7,34,65,0.02,29,,28,25,60,1
72943401,230.0,60.0,40,2017-12-22 22:37:08.450,39.85,-123.65,-0.02,2.04,112,140,0.08,25,,33,35,60,0
72943546,130.0,80.0,160,2017-12-23 08:14:12.530,40.28333,-123.83333,31.43,2.73,53,220,0.07,55,,15,35,35,0
72943736,205.0,55.0,-50,2017-12-24 04:31:54.700,39.81667,-123.58333,5.23,1.94,77,115,0.08,28,,28,33,30,0
72944166,185.0,50.0,-60,2017-12-25 10:20:54.660,40.13333,-123.83333,19.85,2.26,75,275,0.22,36,,33,25,35,0
72944231,195.0,85.0,50,2017-12-25 15:49:23.440,40.13333,-123.83333,20.96,2.17,74,285,0.25,32,,20,28,45,0
72946846,255.0,35.0,-60,2017-12-31 19:49:06.270,40.48333,-123.38333,30.44,3.76,39,165,0.21,86,,25,28,25,0
72947336,180.0,60.0,-100,2018-01-01 18:11:46.920,39.78333,-123.45,6.47,1.95,69,90,0.06,27,,38,25,30,0
72961936,175.0,80.0,60,2018-01-31 15:41:20.840,39.78333,-123.18333,6.41,2.47,62,85,0.12,39,,28,30,40,0
72961936,155.0,60.0,10,2018-01-31 15:41:20.840,39.78333,-123.18333,6.41,2.47,62,245,0.16,39,,20,43,60,1
72962026,150.0,45.0,-90,2018-01-31 20:58:59.810,40.5,-123.78333,28.34,2.38,29,240,0.06,42,,30,18,30,0
72969381,145.0,50.0,-140,2018-02-14 16:33:32.360,40.38333,-124.33333,29.06,2.51,211,235,0.06,34,,13,23,40,0
72980741,145.0,25.0,-80,2018-03-07 23:56:51.970,40.46667,-124.2,22.28,2.28,108,235,0.17,26,,40,23,35,0
72981791,235.0,70.0,-40,2018-03-10 01:21:24.930,40.55,-124.33333,27.72,2.87,204,145,0.11,71,,13,28,40,0
72988191,210.0,60.0,-10,2018-03-21 13:50:39.400,40.8,-124.53333,17.70,2.55,226,120,0.04,25,,28,38,35,0
72988726,205.0,5.0,0,2018-03-22 16:24:49.560,40.75,-124.38333,24.52,4.42,197,115,0.01,79,,20,45,30,0
72988936,245.0,65.0,-60,2018-03-23 03:13:39.440,40.46667,-124.25,26.19,2.17,122,155,0.09,26,,35,25,45,0
72990650,115.0,85.0,170,2018-03-27 22:54:41.190,40.5,-123.9,20.32,2.55,63,25,0.09,38,,20,43,45,0
72994510,100.0,90.0,160,2018-04-04 05:14:00.140,40.28333,-124.36667,13.82,2.1,233,10,0.08,27,,8,18,20,0
72997601,110.0,60.0,-90,2018-04-10 06:51:56.230,40.65,-123.7,26.29,2.58,45,200,0.04,42,,43,18,35,0
72997601,200.0,60.0,-100,2018-04-10 06:51:56.230,40.65,-123.7,26.29,2.58,45,110,0.10,42,,20,13,10,1
73009496,150.0,20.0,-110,2018-05-02 17:31:12.330,40.91667,-123.65,28.05,2.54,61,240,0.07,42,,43,30,40,0
73016700,145.0,70.0,150,2018-05-16 11:30:55.360,40.48333,-124.3,19.94,2.93,147,235,0.06,61,,23,30,30,0
73016880,170.0,65.0,-110,2018-05-16 22:01:08.290,40.78333,-123.63333,24.34,2.94,43,80,0.05,52,,33,30,25,0
73017245,150.0,85.0,-40,2018-05-17 20:52:28.360,40.31667,-124.35,23.45,2.61,229,240,0.19,40,,18,23,40,0
73017700,220.0,70.0,-20,2018-05-18 22:21:29.320,40.33333,-124.13333,29.49,1.88,55,130,0.03,25,,30,30,40,0
73020325,225.0,5.0,80,2018-05-24 17:49:40.060,40.33333,-124.35,15.17,2.81,223,135,0.09,59,,40,23,55,0
73022646,140.0,75.0,-130,2018-05-29 23:01:36.790,40.38333,-124.31667,27.16,2.47,190,230,0.10,44,,18,23,35,0
73023106,265.0,85.0,-80,2018-05-30 20:26:40.110,40.38333,-124.31667,26.73,2.46,190,175,0.08,40,,63,18,20,0
73024391,155.0,45.0,-120,2018-06-02 19:23:26.210,39.83333,-123.46667,7.89,2.26,69,245,0.03,39,,23,30,40,0
73024456,170.0,30.0,-130,2018-06-02 23:18:23.380,40.78333,-123.61667,24.40,2.43,43,80,0.05,38,,20,28,25,0
73024456,180.0,65.0,-100,2018-06-02 23:18:23.380,40.78333,-123.61667,24.40,2.43,43,270,0.05,38,,20,20,15,1
73024816,155.0,65.0,-130,2018-06-03 10:04:55.690,40.61667,-123.2,29.41,3.0,29,65,0.17,86,,30,25,15,0
73024816,210.0,25.0,-50,2018-06-03 10:04:55.690,40.61667,-123.2,29.41,3.0,29,300,0.17,86,,35,10,30,1
73025281,90.0,25.0,90,2018-06-04 11:47:50.370,40.41667,-123.63333,4.15,2.51,56,180,0.11,50,,18,13,40,0
73025281,120.0,65.0,110,2018-06-04 11:47:50.370,40.41667,-123.63333,4.15,2.51,56,30,0.17,50,,15,20,25,1
73025426,210.0,45.0,-60,2018-06-04 17:11:04.810,39.83333,-123.46667,7.49,1.99,68,120,0.09,33,,28,38,50,0
73025426,100.0,10.0,90,2018-06-04 17:11:04.810,39.83333,-123.46667,7.49,1.99,68,190,0.24,33,,20,13,20,1
73026151,265.0,50.0,150,2018-06-06 07:17:52.480,39.83333,-123.18333,8.54,1.96,63,175,0.07,38,,25,45,40,0
73029301,125.0,45.0,100,2018-06-12 08:37:39.630,40.88333,-124.13333,9.84,2.68,171,215,0.13,45,,33,18,60,0
73033931,195.0,50.0,-80,2018-06-21 18:05:46.980,40.9,-123.46667,28.00,2.73,51,105,0.07,56,,18,23,25,0
73037031,230.0,60.0,70,2018-06-28 11:21:24.440,40.66667,-124.1,20.96,2.26,65,140,0.11,31,,20,15,45,0
73037661,165.0,80.0,-100,2018-06-29 14:39:46.850,40.26667,-123.71667,27.25,2.07,48,75,0.02,28,,38,10,30,0
73037661,145.0,40.0,-170,2018-06-29 14:39:46.850,40.26667,-123.71667,27.25,2.07,48,235,0.03,28,,20,38,35,1
73043131,185.0,50.0,50,2018-07-11 15:35:09.900,39.8,-123.15,8.05,1.8,91,95,0.06,26,,15,28,20,0
73043131,205.0,55.0,80,2018-07-11 15:35:09.900,39.8,-123.15,8.05,1.8,91,295,0.10,26,,25,13,20,1
73044926,200.0,50.0,-30,2018-07-13 19:40:29.080,40.71667,-124.53333,17.32,2.81,228,110,0.07,55,,18,20,25,0
73049201,120.0,55.0,50,2018-07-18 20:38:10.550,40.51667,-123.5,7.81,2.37,77,210,0.03,37,,28,18,30,0
73049236,120.0,65.0,40,2018-07-18 21:52:30.890,40.51667,-123.5,7.39,2.34,41,210,0.12,35,,33,30,35,0
73051361,150.0,85.0,-110,2018-07-21 13:28:36.830,40.25,-123.46667,28.37,2.08,46,60,0.10,34,,20,18,40,0
73059851,155.0,75.0,-130,2018-07-29 16:38:48.890,40.85,-124.1,22.14,1.95,149,65,0.04,25,,25,35,35,0
73059851,220.0,50.0,0,2018-07-29 16:38:48.890,40.85,-124.1,22.14,1.95,149,310,0.06,25,,10,30,35,1
73065481,160.0,50.0,170,2018-08-06 15:10:32.860,40.21667,-124.3,23.49,2.33,220,70,0.02,35,,13,40,30,0
73066301,175.0,45.0,-70,2018-08-08 08:43:23.750,40.21667,-123.06667,41.63,2.3,52,265,0.14,41,,25,15,30,0
73066296,165.0,70.0,-150,2018-08-08 08:44:21.760,40.2,-123.03333,43.60,2.51,46,75,0.06,44,,20,28,25,0
73074931,195.0,45.0,-90,2018-08-21 12:09:08.180,40.13333,-123.06667,39.46,2.14,61,105,0.07,30,,25,20,55,0
73075066,240.0,85.0,-30,2018-08-21 20:01:47.980,40.35,-124.01667,29.32,2.1,59,330,0.03,29,,13,18,30,0
73074570,170.0,40.0,-70,2018-08-23 08:05:10.120,40.11667,-123.78333,21.81,2.04,82,260,0.04,31,,23,10,35,0
73074680,135.0,80.0,-90,2018-08-23 15:39:17.740,40.2,-123.13333,35.74,2.02,47,45,0.00,25,,43,25,35,0
73079210,100.0,90.0,140,2018-09-01 23:10:19.720,40.28333,-124.35,8.25,2.35,228,10,0.07,33,,13,20,30,0
73084915,245.0,20.0,-130,2018-09-16 09:19:03.370,40.51667,-123.33333,29.58,2.15,56,155,0.04,30,,30,30,25,0
73084915,175.0,70.0,-100,2018-09-16 09:19:03.370,40.51667,-123.33333,29.58,2.15,56,85,0.06,30,,35,25,30,1
73085095,100.0,5.0,140,2018-09-16 22:41:37.640,40.33333,-124.68333,25.38,2.61,229,190,0.25,39,,80,28,70,0
73087041,170.0,70.0,-110,2018-09-19 07:28:24.880,40.58333,-124.06667,18.06,2.67,96,80,0.18,58,,23,20,20,0
73088586,230.0,65.0,-120,2018-09-23 09:59:03.160,40.58333,-124.06667,19.18,2.17,98,140,0.16,25,,50,33,60,0
73089681,185.0,50.0,160,2018-09-25 22:43:31.910,40.5,-123.48333,6.75,2.15,80,95,0.07,28,,28,33,50,0
73091951,260.0,60.0,60,2018-10-01 01:17:19.070,40.3,-124.36667,27.25,2.32,235,170,0.01,27,,30,28,50,0
73091951,240.0,90.0,90,2018-10-01 01:17:19.070,40.3,-124.36667,27.25,2.32,235,150,0.05,27,,23,18,25,1
73092171,140.0,20.0,180,2018-10-01 12:25:03.920,41.13333,-123.28333,39.11,2.52,68,230,0.03,31,,25,33,25,0
73097411,185.0,15.0,30,2018-10-15 02:06:54.270,40.71667,-124.35,8.78,2.54,202,95,0.09,37,,53,20,30,0
73097411,255.0,75.0,80,2018-10-15 02:06:54.270,40.71667,-124.35,8.78,2.54,202,345,0.10,37,,30,15,40,1
73097941,155.0,35.0,-100,2018-10-16 15:39:39.590,41.15,-123.4,39.22,2.9,56,245,0.03,54,,25,15,25,0
73097941,115.0,70.0,-140,2018-10-16 15:39:39.590,41.15,-123.4,39.22,2.9,56,25,0.08,54,,13,28,25,1
73098276,155.0,75.0,-160,2018-10-17 14:39:33.630,40.5,-124.21667,20.83,2.73,83,65,0.08,39,,18,30,30,0
73098276,185.0,35.0,-100,2018-10-17 14:39:33.630,40.5,-124.21667,20.83,2.73,83,95,0.15,39,,10,10,15,0
73098276,220.0,60.0,-40,2018-10-17 14:39:33.630,40.5,-124.21667,20.83,2.73,83,130,0.17,39,,18,18,20,1
73098281,240.0,85.0,-10,2018-10-17 15:09:15.390,40.5,-124.21667,19.93,2.24,123,150,0.10,31,,23,38,40,0
73099376,255.0,45.0,-120,2018-10-20 01:41:39.490,40.53333,-123.46667,22.91,2.55,39,165,0.06,39,,40,30,25,0
73100336,230.0,60.0,-60,2018-10-22 09:08:45.930,40.48333,-123.0,38.91,2.32,39,140,0.08,33,,40,28,60,0
73100396,100.0,90.0,-170,2018-10-22 11:16:55.260,40.68333,-124.08333,23.92,2.64,109,10,0.19,60,,15,53,50,0
73102186,130.0,50.0,60,2018-10-25 18:29:11.140,40.51667,-123.51667,7.77,2.48,69,220,0.07,53,,35,25,40,0
73111381,180.0,10.0,-70,2018-11-15 23:12:50.830,40.38333,-123.76667,23.34,2.52,39,90,0.05,39,,33,23,30,0
73114676,220.0,80.0,0,2018-11-25 03:29:00.540,40.36667,-124.36667,21.27,2.32,232,130,0.09,35,,5,28,5,0
73118836,245.0,25.0,-100,2018-12-03 21:50:08.900,40.96667,-123.56667,27.47,3.4,40,155,0.06,38,,35,15,10,0
73118836,200.0,30.0,-80,2018-12-03 21:50:08.900,40.96667,-123.56667,27.47,3.4,40,290,0.11,38,,35,20,10,1
73120975,140.0,55.0,-170,2018-12-13 11:32:47.200,40.41667,-124.36667,28.67,2.94,228,230,0.12,64,,15,33,35,0
73121390,215.0,90.0,10,2018-12-14 11:50:51.720,40.33333,-124.21667,28.49,2.67,84,125,0.11,47,,18,33,50,0
73121625,225.0,75.0,-60,2018-12-15 10:06:43.170,40.55,-124.33333,22.64,2.36,200,135,0.07,25,,20,13,15,0
73122640,230.0,65.0,0,2018-12-18 04:21:40.230,40.93333,-124.65,15.59,2.93,218,140,0.09,39,,8,20,20,0
73127696,210.0,75.0,-110,2018-12-28 10:38:35.070,41.01667,-123.41667,28.45,2.25,40,120,0.19,26,,23,25,70,0
73129211,185.0,5.0,-120,2019-01-01 22:59:54.860,40.88333,-123.46667,22.66,3.26,30,95,0.10,67,,25,23,30,0
73130186,160.0,80.0,150,2019-01-04 23:06:24.690,40.13333,-123.83333,22.65,2.42,76,250,0.07,39,,15,33,35,0
73132506,225.0,70.0,60,2019-01-13 09:35:49.870,40.38333,-125.0,16.09,4.25,234,135,0.04,50,,83,25,60,0
73132971,130.0,75.0,160,2019-01-14 18:51:43.730,40.35,-123.95,27.82,2.52,51,220,0.03,44,,15,33,40,0
73134881,265.0,50.0,140,2019-01-21 15:42:28.670,40.23333,-124.16667,11.50,2.51,144,175,0.03,25,,28,28,40,0
73134881,260.0,60.0,120,2019-01-21 15:42:28.670,40.23333,-124.16667,11.50,2.51,144,350,0.03,25,,15,20,10,1
73135561,195.0,85.0,-60,2019-01-23 14:01:46.150,39.86667,-123.51667,6.46,1.86,75,285,0.18,26,,30,23,15,0
73136841,245.0,50.0,20,2019-01-26 20:31:26.320,40.33333,-124.13333,31.20,2.81,53,155,0.04,62,,23,28,30,0
73137031,215.0,60.0,-20,2019-01-27 14:23:24.780,40.45,-124.4,28.67,2.44,230,305,0.05,25,,25,53,60,0
73138331,120.0,15.0,-120,2019-01-31 02:18:32.630,40.5,-124.0,22.33,2.6,44,210,0.09,47,,48,25,25,0
73139526,260.0,75.0,20,2019-02-04 18:19:20.900,40.71667,-124.08333,7.90,3.05,77,170,0.04,40,,15,38,25,0
73138600,140.0,90.0,-110,2019-02-06 18:23:01.570,40.83333,-123.83333,25.83,4.39,67,50,0.05,78,,10,5,50,0
73138600,235.0,60.0,10,2019-02-06 18:23:01.570,40.83333,-123.83333,25.83,4.39,67,325,0.06,78,,10,28,25,1
73138605,220.0,85.0,-80,2019-02-06 18:35:04.240,40.83333,-123.81667,24.94,2.37,75,130,0.03,30,,18,5,60,0
73138900,145.0,70.0,-150,2019-02-08 00:29:25.280,40.83333,-123.83333,25.83,2.1,77,235,0.01,26,,10,35,50,0
73140395,90.0,65.0,-130,2019-02-09 20:30:06.730,40.88333,-123.85,22.26,2.63,89,180,0.03,34,,23,25,25,0
73140395,190.0,10.0,70,2019-02-09 20:30:06.730,40.88333,-123.85,22.26,2.63,89,100,0.12,34,,15,23,10,1
73141350,160.0,25.0,-90,2019-02-13 02:38:59.070,40.7,-123.26667,35.59,2.64,50,250,0.03,41,,35,18,45,0
73144476,235.0,60.0,60,2019-02-22 07:41:58.230,40.33333,-124.31667,26.45,2.47,202,145,0.05,37,,18,23,35,0
73144476,230.0,90.0,90,2019-02-22 07:41:58.230,40.33333,-124.31667,26.45,2.47,202,140,0.08,37,,20,10,15,1
73146686,230.0,70.0,10,2019-03-01 04:27:08.070,40.33333,-124.11667,26.95,2.45,58,140,0.05,37,,18,33,35,0
73149161,140.0,85.0,120,2019-03-07 13:13:56.380,40.35,-123.48333,32.58,2.67,23,230,0.08,62,,20,18,35,0
73152031,220.0,50.0,-10,2019-03-14 16:32:13.940,40.4,-124.25,27.52,2.16,111,130,0.02,27,,23,45,35,0
73152316,255.0,25.0,-130,2019-03-15 12:40:17.230,40.5,-123.53333,21.62,1.95,52,165,0.10,28,,45,23,35,0
73153771,110.0,35.0,100,2019-03-18 14:01:36.160,40.51667,-124.21667,11.26,2.28,110,200,0.11,32,,30,20,40,0
73153956,125.0,60.0,140,2019-03-18 23:36:26.020,40.11667,-123.76667,22.50,2.09,64,215,0.09,32,,28,35,50,0
73153986,230.0,85.0,40,2019-03-19 01:31:44.450,40.11667,-123.76667,22.04,1.84,54,320,0.07,26,,33,30,40,0
73155005,250.0,75.0,50,2019-03-22 17:55:27.930,40.38333,-124.35,29.83,2.69,194,340,0.12,44,,20,23,20,0
73156905,120.0,85.0,-170,2019-03-27 01:37:18.360,40.5,-124.2,20.29,2.31,108,210,0.07,30,,13,35,25,0
73161260,230.0,25.0,-80,2019-04-05 04:07:34.690,40.31667,-123.51667,29.67,2.01,46,140,0.02,29,,38,28,40,0
73161260,240.0,70.0,-60,2019-04-05 04:07:34.690,40.31667,-123.51667,29.67,2.01,46,330,0.10,29,,13,25,10,1
73165425,90.0,50.0,140,2019-04-13 21:37:29.680,40.23333,-124.16667,10.67,2.38,104,180,0.10,42,,23,23,40,0
73165425,225.0,35.0,80,2019-04-13 21:37:29.680,40.23333,-124.16667,10.67,2.38,104,135,0.17,42,,20,10,10,1
73168640,105.0,50.0,160,2019-04-19 02:53:41.010,40.23333,-124.16667,10.53,2.66,99,195,0.06,59,,15,25,35,0
73170980,90.0,55.0,50,2019-04-24 05:15:26.130,40.53333,-123.55,8.90,2.0,53,180,0.18,25,,45,45,50,0
73171290,240.0,45.0,60,2019-04-24 16:47:17.960,40.33333,-124.76667,13.03,2.83,234,150,0.09,43,,18,13,15,0
73171290,260.0,60.0,120,2019-04-24 16:47:17.960,40.33333,-124.76667,13.03,2.83,234,350,0.20,43,,10,18,20,1
73173620,95.0,65.0,50,2019-04-28 23:57:10.180,40.53333,-123.55,8.26,2.03,54,185,0.05,26,,40,38,60,0
73174025,235.0,75.0,-30,2019-04-29 17:43:18.150,40.28333,-124.33333,9.18,2.27,138,145,0.09,29,,18,33,40,0
73176690,130.0,15.0,-150,2019-05-04 07:57:37.590,40.53333,-123.91667,23.53,1.77,48,220,0.05,30,,23,40,30,0
73176765,155.0,40.0,-70,2019-05-04 11:24:43.610,40.73333,-123.25,30.06,2.9,52,245,0.00,27,,35,28,40,0
73178315,245.0,20.0,-110,2019-05-07 11:19:08.200,40.15,-123.83333,23.34,1.9,65,155,0.07,25,,80,20,35,0
73178315,165.0,75.0,-180,2019-05-07 11:19:08.200,40.15,-123.83333,23.34,1.9,65,255,0.18,25,,25,20,20,1
73178780,205.0,70.0,-90,2019-05-08 11:39:15.120,40.15,-123.85,22.97,2.13,61,115,0.05,28,,53,30,50,0
73179260,150.0,30.0,-90,2019-05-09 14:40:50.260,40.58333,-124.0,21.64,2.13,47,240,0.03,26,,23,10,30,0
73180910,185.0,20.0,90,2019-05-13 01:43:43.520,40.23333,-124.15,11.77,2.25,90,95,0.03,30,,45,20,40,0
73184411,100.0,65.0,80,2019-05-20 19:00:44.270,40.53333,-124.01667,22.60,2.56,42,190,0.17,50,,28,10,15,0
73184411,165.0,50.0,-170,2019-05-20 19:00:44.270,40.53333,-124.01667,22.60,2.56,42,75,0.18,50,,23,23,20,1
73184416,135.0,80.0,-130,2019-05-20 19:01:22.520,40.53333,-124.01667,22.31,2.5,42,45,0.13,40,,33,20,40,0
73184841,110.0,35.0,-90,2019-05-21 17:19:52.890,40.68333,-123.95,21.45,3.78,41,200,0.00,28,,23,8,50,0
73184841,250.0,60.0,-140,2019-05-21 17:19:52.890,40.68333,-123.95,21.45,3.78,41,340,0.06,28,,18,25,20,1
73189031,115.0,50.0,-170,2019-05-29 14:33:13.320,40.56667,-123.81667,26.62,2.28,32,205,0.11,41,,10,38,30,0
73197761,95.0,15.0,120,2019-06-14 22:59:33.190,40.21667,-124.16667,12.00,2.92,153,185,0.05,43,,33,23,40,0
73201166,100.0,85.0,-180,2019-06-23 03:27:31.880,40.26667,-124.28333,9.01,2.8,142,190,0.12,70,,15,30,35,0
73201166,190.0,30.0,-20,2019-06-23 03:27:31.880,40.26667,-124.28333,9.01,2.8,142,280,0.17,70,,25,25,20,1
73201181,105.0,70.0,170,2019-06-23 03:53:02.890,40.26667,-124.3,9.44,5.58,159,195,0.05,117,,10,13,30,0
73201431,120.0,25.0,-90,2019-06-23 22:39:10.810,40.31667,-124.85,12.30,3.87,231,210,0.01,59,,25,25,30,0
73201431,180.0,40.0,-30,2019-06-23 22:39:10.810,40.31667,-124.85,12.30,3.87,231,270,0.01,59,,20,25,25,1
73205081,195.0,85.0,-50,2019-07-03 00:59:19.330,40.5,-124.21667,20.28,2.37,82,285,0.05,27,,13,20,20,0
73207941,245.0,70.0,30,2019-07-05 17:22:32.830,40.45,-124.15,27.50,2.52,135,155,0.04,41,,25,43,50,0
73216121,200.0,65.0,20,2019-07-09 11:30:13.140,40.28333,-124.33333,8.68,2.79,152,110,0.04,25,,5,13,20,0
73229031,155.0,20.0,-20,2019-07-19 17:41:16.710,40.28333,-124.6,18.17,2.68,233,245,0.09,48,,28,35,30,0
73232376,125.0,65.0,-140,2019-07-23 03:53:49.630,41.25,-124.71667,21.50,2.84,208,215,0.07,27,,15,28,55,0
73233506,240.0,75.0,-20,2019-07-24 12:10:18.410,40.48333,-124.16667,26.47,2.22,58,150,0.01,28,,15,33,25,0
73234761,135.0,55.0,-140,2019-07-26 02:31:01.620,40.91667,-124.26667,22.87,2.31,192,225,0.16,31,,18,25,35,0
73236726,110.0,80.0,150,2019-07-28 10:12:52.470,40.55,-124.03333,27.42,2.3,40,200,0.02,30,,13,18,25,0
73239501,215.0,70.0,20,2019-07-31 18:15:15.170,40.38333,-124.81667,20.82,2.77,232,125,0.04,30,,10,25,60,0
73239501,265.0,55.0,80,2019-07-31 18:15:15.170,40.38333,-124.81667,20.82,2.77,232,175,0.05,30,,5,5,10,1
73259375,100.0,75.0,-140,2019-08-26 12:50:11.400,40.3,-124.63333,20.00,2.56,235,190,0.11,29,,8,20,50,0
73262680,175.0,25.0,-90,2019-08-31 11:18:32.960,40.85,-123.1,42.21,2.6,49,265,0.19,56,,43,13,30,0
73264745,125.0,60.0,-60,2019-09-04 00:53:40.480,40.41667,-124.55,25.86,2.39,234,215,0.10,25,,15,20,15,0
73264745,135.0,85.0,-80,2019-09-04 00:53:40.480,40.41667,-124.55,25.86,2.39,234,225,0.11,25,,23,8,0,1
73266390,250.0,65.0,20,2019-09-06 18:49:56.400,40.36667,-124.25,23.47,2.71,111,160,0.12,28,,10,30,30,0
73275015,110.0,70.0,170,2019-09-16 20:41:40.530,40.68333,-124.08333,22.14,2.57,47,200,0.09,32,,18,20,25,0
73275985,225.0,55.0,-10,2019-09-18 17:23:56.150,40.35,-124.03333,24.38,2.79,51,315,0.02,29,,8,30,25,0
73283530,145.0,85.0,-180,2019-09-29 16:44:22.970,40.38333,-124.13333,30.21,2.41,64,235,0.03,31,,10,23,5,0
73287665,190.0,25.0,10,2019-10-07 00:10:03.110,40.3,-124.6,18.57,2.92,233,280,0.05,54,,20,33,35,0
73293740,235.0,90.0,30,2019-10-18 07:11:52.890,40.46667,-124.16667,26.68,2.88,56,145,0.02,26,,13,20,20,0
73294310,225.0,55.0,-10,2019-10-20 07:30:35.960,40.61667,-123.48333,29.41,3.01,41,135,0.09,43,,8,35,35,0
73295505,125.0,90.0,-180,2019-10-22 21:34:08.630,40.8,-124.33333,22.00,2.4,203,35,0.24,28,,23,38,30,0
73295505,185.0,45.0,-80,2019-10-22 21:34:08.630,40.8,-124.33333,22.00,2.4,203,275,0.26,28,,18,10,10,1
73298350,175.0,50.0,-80,2019-10-29 01:00:38.410,40.83333,-123.83333,27.26,3.18,78,85,0.10,41,,25,25,35,0
73299195,220.0,80.0,0,2019-10-31 12:46:54.800,40.3,-124.25,32.13,3.21,58,130,0.09,57,,15,25,30,0
