event_id,time,latitude,longitude,depth,mag,max_agap,dip_azimuth,strike,dip,rake,misfit,n_fmo,misfit_w_90ci,max_strike_90ci,max_dip_90ci,max_rake_90ci,multi_sol_flag
71349506,2010:02:06T04:05: 5.25,40.36666666666667,-124.96666666666667,10.81,3.63,234.0,190.0,100.0,55.0,-140.0,0.01,42,,15,30,50,0
71349506,2010:02:06T04:05: 5.25,40.36666666666667,-124.96666666666667,10.81,3.63,234.0,60.0,150.0,70.0,-150.0,0.03,42,,20,10,30,1
71349716,2010:02:06T13:07:31.86,40.81666666666667,-123.33333333333333,32.65,3.16,37.0,280.0,190.0,15.0,-30.0,0.15,56,,35,13,25,0
71349716,2010:02:06T13:07:31.86,40.81666666666667,-123.33333333333333,32.65,3.16,37.0,315.0,225.0,65.0,-60.0,0.19,56,,13,23,15,1
71353621,2010:02:14T08:22:56.27,40.25,-124.23333333333333,25.07,2.64,123.0,155.0,245.0,90.0,-90.0,0.23,29,,53,18,50,0
71357015,2010:03:02T09:44:13.60,40.71666666666667,-124.48333333333333,15.82,2.55,229.0,240.0,150.0,50.0,-100.0,0.15,31,,18,5,15,0
71358185,2010:03:04T12:22:30.57,40.38333333333333,-124.96666666666667,8.17,3.9,228.0,325.0,235.0,70.0,-20.0,0.07,44,,20,25,30,0
71358615,2010:03:05T02:11: 1.96,40.88333333333333,-123.46666666666667,17.6,2.43,59.0,135.0,225.0,75.0,-40.0,0.07,27,,8,10,20,0
71359120,2010:03:05T23:40:58.07,40.666666666666664,-124.56666666666666,22.89,2.76,230.0,130.0,220.0,25.0,-30.0,0.21,33,,20,15,40,0
71360785,2010:03:09T10:36:20.33,40.28333333333333,-124.4,-0.26,2.77,224.0,265.0,175.0,25.0,-100.0,0.16,36,,18,3,10,0
71360785,2010:03:09T10:36:20.33,40.28333333333333,-124.4,-0.26,2.77,224.0,125.0,215.0,75.0,0.0,0.16,36,,18,8,15,1
71365895,2010:03:20T02:42:15.62,40.85,-123.46666666666667,27.2,2.31,61.0,105.0,195.0,35.0,-80.0,0.09,28,,18,18,20,0
71379161,2010:04:08T01:36:41.36,40.28333333333333,-124.31666666666666,19.09,2.09,188.0,180.0,90.0,75.0,-120.0,0.08,26,,30,13,25,0
71379161,2010:04:08T01:36:41.36,40.28333333333333,-124.31666666666666,19.09,2.09,188.0,75.0,165.0,35.0,0.0,0.16,26,,28,23,10,1
71379586,2010:04:09T02:03:46.48,40.8,-123.9,24.21,2.44,70.0,130.0,220.0,15.0,30.0,0.09,30,,23,33,30,0
71382831,2010:04:15T22:31:55.63,40.483333333333334,-124.26666666666667,24.91,3.24,116.0,230.0,140.0,45.0,-180.0,0.08,72,,13,43,30,0
71383806,2010:04:17T08:31:58.60,40.8,-124.16666666666667,2.56,2.98,176.0,150.0,240.0,30.0,170.0,0.03,36,,40,28,20,0
71383971,2010:04:17T16:03:26.78,40.8,-124.16666666666667,-0.64,2.64,178.0,195.0,105.0,55.0,30.0,0.09,34,,15,18,5,0
71385006,2010:04:19T00:23: 9.51,41.13333333333333,-123.45,37.77,2.38,87.0,270.0,180.0,80.0,30.0,0.05,25,,25,33,40,0
71385461,2010:04:19T15:48:54.48,40.38333333333333,-123.83333333333333,23.93,2.91,50.0,320.0,230.0,75.0,-70.0,0.11,54,,13,23,10,0
71385461,2010:04:19T15:48:54.48,40.38333333333333,-123.83333333333333,23.93,2.91,50.0,140.0,230.0,30.0,-50.0,0.12,54,,20,20,35,1
71385651,2010:04:19T22:01:43.08,40.38333333333333,-123.83333333333333,22.97,2.71,77.0,130.0,220.0,25.0,-60.0,0.05,37,,13,15,25,0
71388351,2010:04:26T04:24: 2.54,40.31666666666667,-124.38333333333334,16.53,2.31,230.0,190.0,100.0,50.0,-100.0,0.07,27,,20,8,20,0
71388351,2010:04:26T04:24: 2.54,40.31666666666667,-124.38333333333334,16.53,2.31,230.0,165.0,255.0,65.0,-160.0,0.1,27,,18,35,25,1
71391921,2010:05:03T18:38:12.98,40.733333333333334,-123.55,24.54,2.29,55.0,130.0,220.0,10.0,-120.0,0.24,26,,38,18,35,0
71391921,2010:05:03T18:38:12.98,40.733333333333334,-123.55,24.54,2.29,55.0,275.0,185.0,70.0,-90.0,0.27,26,,40,28,15,1
71397951,2010:05:14T13:09:33.35,40.55,-123.48333333333333,25.1,2.28,62.0,95.0,185.0,85.0,-100.0,0.19,31,,18,5,10,0
71397951,2010:05:14T13:09:33.35,40.55,-123.48333333333333,25.1,2.28,62.0,100.0,190.0,20.0,-160.0,0.25,31,,15,13,30,0
71397951,2010:05:14T13:09:33.35,40.55,-123.48333333333333,25.1,2.28,62.0,65.0,155.0,10.0,80.0,0.27,31,,25,10,20,1
71405421,2010:05:28T03:26:49.07,40.38333333333333,-123.86666666666666,26.62,2.57,61.0,135.0,225.0,50.0,-60.0,0.04,48,,10,15,15,0
71407721,2010:06:01T00:44:50.83,40.7,-124.5,16.76,2.28,228.0,110.0,200.0,45.0,-70.0,0.1,26,,30,10,35,0
71407721,2010:06:01T00:44:50.83,40.7,-124.5,16.76,2.28,228.0,65.0,155.0,90.0,170.0,0.11,26,,8,55,30,1
71408121,2010:06:01T19:01:46.25,40.46666666666667,-123.93333333333334,25.87,2.12,83.0,220.0,130.0,20.0,-140.0,0.03,26,,28,28,25,0
71413481,2010:06:11T06:36:39.83,41.0,-123.53333333333333,32.05,2.56,100.0,120.0,210.0,65.0,80.0,0.18,29,,23,20,60,0
71418180,2010:07:01T17:25:41.14,40.25,-123.61666666666666,26.9,2.15,41.0,155.0,245.0,90.0,-40.0,0.04,30,,20,18,35,0
71418340,2010:07:01T22:58:54.79,40.233333333333334,-124.16666666666667,11.46,2.21,89.0,130.0,220.0,50.0,50.0,0.16,27,,13,13,25,0
71422405,2010:07:10T03:11:21.99,40.28333333333333,-124.31666666666666,7.7,2.84,199.0,195.0,105.0,60.0,-130.0,0.09,51,,18,23,25,0
71422700,2010:07:10T16:04:30.39,40.416666666666664,-123.56666666666666,30.76,3.81,28.0,100.0,190.0,60.0,-80.0,0.02,100,,15,23,20,0
71422870,2010:07:10T21:02:39.00,40.78333333333333,-123.28333333333333,27.29,2.15,71.0,210.0,120.0,50.0,-100.0,0.17,27,,38,25,25,0
71423790,2010:07:12T15:15:12.77,40.666666666666664,-124.6,23.12,3.05,234.0,115.0,205.0,20.0,-30.0,0.11,48,,20,15,30,0
71423790,2010:07:12T15:15:12.77,40.666666666666664,-124.6,23.12,3.05,234.0,230.0,140.0,65.0,130.0,0.12,48,,13,18,70,0
71423790,2010:07:12T15:15:12.77,40.666666666666664,-124.6,23.12,3.05,234.0,70.0,160.0,45.0,-170.0,0.11,48,,13,25,20,1
71427065,2010:07:18T02:44:16.00,40.35,-124.15,27.58,2.18,64.0,235.0,145.0,70.0,-170.0,0.01,28,,15,35,25,0
71437996,2010:07:27T12:33:36.24,40.333333333333336,-124.3,28.31,2.2,168.0,235.0,145.0,30.0,170.0,0.04,34,,20,28,50,0
71439571,2010:07:30T14:36:27.68,40.38333333333333,-124.25,6.36,2.51,133.0,190.0,100.0,25.0,100.0,0.1,39,,20,15,25,0
71439571,2010:07:30T14:36:27.68,40.38333333333333,-124.25,6.36,2.51,133.0,330.0,240.0,70.0,60.0,0.17,39,,10,20,20,1
71444506,2010:08:10T15:38:46.63,40.666666666666664,-124.21666666666667,15.64,2.04,173.0,105.0,195.0,60.0,-90.0,0.03,25,,30,23,25,0
71439870,2010:08:12T05:50: 9.52,40.28333333333333,-124.33333333333333,20.89,2.01,209.0,190.0,100.0,45.0,-110.0,0.07,31,,33,25,50,0
71441175,2010:08:14T19:53: 7.61,40.4,-124.18333333333334,23.62,2.05,82.0,140.0,230.0,50.0,-20.0,0.03,33,,20,40,35,0
71442000,2010:08:16T12:05:17.11,40.766666666666666,-125.13333333333334,22.85,4.37,230.0,215.0,125.0,60.0,150.0,0.0,41,,10,28,55,0
71442130,2010:08:16T18:22:13.28,40.28333333333333,-124.33333333333333,19.98,2.44,208.0,230.0,140.0,40.0,-60.0,0.11,37,,10,15,30,0
71443435,2010:08:19T01:07:39.28,40.483333333333334,-124.76666666666667,12.98,2.52,225.0,85.0,175.0,50.0,-130.0,0.15,36,,28,28,60,0
71443435,2010:08:19T01:07:39.28,40.483333333333334,-124.76666666666667,12.98,2.52,225.0,70.0,160.0,60.0,-160.0,0.16,36,,23,63,40,1
71444290,2010:08:20T19:28:11.43,40.68333333333333,-124.58333333333333,22.29,2.91,232.0,180.0,90.0,75.0,60.0,0.2,39,,8,20,20,0
71444290,2010:08:20T19:28:11.43,40.68333333333333,-124.58333333333333,22.29,2.91,232.0,105.0,195.0,25.0,-100.0,0.2,39,,10,3,30,1
71444785,2010:08:21T21:02:35.20,40.65,-124.11666666666666,25.53,3.18,149.0,115.0,205.0,70.0,-80.0,0.07,78,,15,25,5,0
71445405,2010:08:23T01:31:17.35,40.75,-123.3,27.58,2.19,66.0,140.0,230.0,85.0,-100.0,0.13,27,,55,13,35,0
71445405,2010:08:23T01:31:17.35,40.75,-123.3,27.58,2.19,66.0,250.0,160.0,40.0,160.0,0.24,27,,30,25,15,1
71448435,2010:08:30T06:52:41.41,40.65,-123.83333333333333,25.14,2.36,73.0,140.0,230.0,65.0,-130.0,0.0,26,,23,20,40,0
71448885,2010:08:31T07:48:54.02,40.583333333333336,-124.3,21.27,2.67,186.0,90.0,180.0,40.0,-50.0,0.05,36,,18,28,30,0
71452430,2010:09:08T14:44:44.71,39.833333333333336,-123.41666666666667,3.68,2.18,42.0,260.0,170.0,85.0,110.0,0.17,27,,18,25,10,0
71452430,2010:09:08T14:44:44.71,39.833333333333336,-123.41666666666667,3.68,2.18,42.0,260.0,170.0,20.0,-140.0,0.21,27,,15,25,20,1
71454505,2010:09:12T22:22:30.08,40.38333333333333,-124.28333333333333,25.26,2.06,156.0,115.0,205.0,90.0,-20.0,0.02,26,,18,45,40,0
71454640,2010:09:13T05:38:13.09,40.36666666666667,-124.26666666666667,25.18,2.75,145.0,265.0,175.0,15.0,-170.0,0.09,68,,13,40,20,0
71454640,2010:09:13T05:38:13.09,40.36666666666667,-124.26666666666667,25.18,2.75,145.0,90.0,180.0,75.0,-110.0,0.12,68,,15,13,20,1
71454690,2010:09:13T07:06:58.42,40.38333333333333,-124.28333333333333,28.71,2.24,156.0,245.0,155.0,70.0,150.0,0.05,37,,15,20,10,0
71458915,2010:09:22T23:03:43.94,40.1,-123.76666666666667,22.21,2.06,84.0,270.0,180.0,30.0,-110.0,0.07,26,,33,13,50,0
71463250,2010:10:02T19:12:36.56,40.46666666666667,-123.9,27.67,2.48,75.0,270.0,180.0,15.0,-40.0,0.07,41,,33,10,20,0
71463840,2010:10:04T14:16:52.95,40.43333333333333,-124.36666666666666,27.67,2.83,231.0,250.0,160.0,50.0,-170.0,0.11,51,,15,30,25,0
71464420,2010:10:05T10:53:44.61,41.03333333333333,-124.35,23.09,2.39,187.0,120.0,210.0,25.0,-10.0,0.15,27,,13,35,25,0
71464510,2010:10:05T15:15:27.67,40.95,-124.8,23.55,4.39,219.0,230.0,140.0,60.0,-160.0,0.01,60,,5,45,50,0
71464510,2010:10:05T15:15:27.67,40.95,-124.8,23.55,4.39,219.0,310.0,220.0,80.0,-50.0,0.02,60,,10,8,15,1
71467630,2010:10:12T13:12:14.68,41.15,-123.61666666666666,37.71,2.63,66.0,90.0,180.0,85.0,50.0,0.05,29,,18,23,40,0
71475761,2010:10:18T15:21:37.78,40.733333333333334,-123.95,20.65,3.43,125.0,100.0,190.0,45.0,-60.0,0.09,67,,10,15,35,0
71481066,2010:10:29T23:31:43.21,40.1,-123.75,20.35,2.15,84.0,235.0,145.0,70.0,-140.0,0.05,29,,20,25,45,0
71482146,2010:11:01T13:37:59.72,40.35,-124.38333333333334,12.41,2.15,230.0,60.0,150.0,35.0,-110.0,0.16,29,,83,23,60,0
71487026,2010:11:11T06:54:42.40,40.266666666666666,-123.8,29.82,3.05,39.0,230.0,140.0,65.0,-180.0,0.04,80,,10,43,25,0
71488361,2010:11:14T13:06:50.81,40.5,-123.96666666666667,19.57,2.54,89.0,115.0,205.0,65.0,30.0,0.04,28,,10,25,30,0
71488095,2010:11:25T10:01: 0.27,40.63333333333333,-123.23333333333333,31.02,2.81,92.0,130.0,220.0,50.0,-110.0,0.12,56,,25,23,30,0
71490135,2010:11:30T00:20: 8.14,40.36666666666667,-124.33333333333333,22.45,2.18,211.0,90.0,180.0,35.0,-70.0,0.11,32,,20,23,35,0
71491055,2010:12:01T20:15:28.12,39.8,-123.48333333333333,10.0,2.0,77.0,245.0,155.0,35.0,-80.0,0.03,25,,83,20,25,0
71491130,2010:12:01T22:27:20.04,41.25,-123.45,33.59,2.61,51.0,285.0,195.0,30.0,-70.0,0.08,47,,93,18,40,0
71491580,2010:12:02T19:54:15.29,41.25,-123.46666666666667,36.54,2.53,52.0,90.0,180.0,70.0,-120.0,0.03,26,,25,15,25,0
71495165,2010:12:10T20:35:40.01,40.36666666666667,-124.33333333333333,26.9,2.18,206.0,165.0,255.0,10.0,50.0,0.05,36,,13,8,20,0
71495165,2010:12:10T20:35:40.01,40.36666666666667,-124.33333333333333,26.9,2.18,206.0,225.0,135.0,50.0,-180.0,0.07,36,,23,38,35,1
71495915,2010:12:12T16:34: 1.11,41.25,-123.46666666666667,36.55,2.61,62.0,85.0,175.0,65.0,-130.0,0.06,30,,28,23,40,0
71495915,2010:12:12T16:34: 1.11,41.25,-123.46666666666667,36.55,2.61,62.0,280.0,190.0,35.0,-80.0,0.11,30,,25,18,25,1
71497360,2010:12:16T05:09:37.56,40.28333333333333,-124.33333333333333,18.22,2.43,221.0,170.0,260.0,40.0,-130.0,0.09,33,,33,40,50,0
71497435,2010:12:16T08:55: 3.41,40.36666666666667,-124.25,30.32,2.09,183.0,180.0,90.0,15.0,70.0,0.01,28,,20,8,15,0
71497930,2010:12:17T07:35:56.84,40.983333333333334,-123.55,34.23,2.57,51.0,240.0,150.0,70.0,150.0,0.08,43,,15,35,35,0
71500620,2010:12:23T20:25:34.88,39.766666666666666,-123.33333333333333,8.37,2.51,45.0,115.0,205.0,75.0,-30.0,0.14,58,,15,30,40,0
71500870,2010:12:24T12:59:19.89,40.53333333333333,-123.86666666666666,24.5,3.69,99.0,240.0,150.0,15.0,-80.0,0.05,52,,38,18,35,0
71504585,2011:01:03T07:49:17.26,40.4,-123.78333333333333,29.41,2.8,42.0,230.0,140.0,80.0,-180.0,0.05,70,,10,40,35,0
71509855,2011:01:14T11:15:37.86,40.88333333333333,-123.7,27.06,2.72,116.0,180.0,90.0,30.0,-110.0,0.1,37,,53,33,40,0
71509855,2011:01:14T11:15:37.86,40.88333333333333,-123.7,27.06,2.72,116.0,70.0,160.0,50.0,-100.0,0.13,37,,23,20,20,1
71524861,2011:02:05T04:52:32.10,40.766666666666666,-124.33333333333333,18.73,3.04,186.0,60.0,150.0,80.0,170.0,0.11,63,,13,38,30,0
71524956,2011:02:05T11:13:45.58,40.31666666666667,-124.2,19.01,2.57,109.0,250.0,160.0,25.0,-140.0,0.08,44,,25,30,35,0
71526106,2011:02:07T20:20:43.48,39.85,-123.51666666666667,3.96,2.73,107.0,325.0,235.0,80.0,-10.0,0.08,52,,18,43,40,0
71526691,2011:02:09T01:47:44.59,40.983333333333334,-124.05,24.23,2.59,171.0,155.0,245.0,90.0,100.0,0.04,25,,18,10,20,0
71526696,2011:02:09T01:49:10.58,40.266666666666666,-123.76666666666667,29.43,2.47,45.0,305.0,215.0,85.0,0.0,0.08,33,,10,38,20,0
71526696,2011:02:09T01:49:10.58,40.266666666666666,-123.76666666666667,29.43,2.47,45.0,275.0,185.0,50.0,-80.0,0.15,33,,25,15,15,1
71539606,2011:03:08T14:30: 0.30,40.1,-123.78333333333333,21.11,2.06,89.0,125.0,215.0,90.0,-50.0,0.1,30,,18,23,30,0
71544441,2011:03:17T18:10: 2.34,40.65,-124.58333333333333,24.66,2.7,233.0,235.0,145.0,85.0,110.0,0.16,38,,18,15,80,0
71544441,2011:03:17T18:10: 2.34,40.65,-124.58333333333333,24.66,2.7,233.0,160.0,250.0,85.0,80.0,0.15,38,,28,28,80,1
71545165,2011:03:31T11:58:49.63,40.416666666666664,-124.21666666666667,25.4,3.6,165.0,130.0,220.0,75.0,40.0,0.08,74,,8,13,25,0
71545190,2011:03:31T13:05:19.43,40.4,-124.2,24.94,2.0,182.0,100.0,190.0,45.0,-120.0,0.12,26,,20,25,20,0
71559971,2011:04:17T20:07:21.74,41.083333333333336,-123.38333333333334,38.37,2.87,57.0,240.0,150.0,80.0,160.0,0.06,39,,15,33,35,0
71560826,2011:04:19T02:28:59.65,41.25,-124.35,29.16,2.54,212.0,230.0,140.0,5.0,100.0,0.11,36,,20,5,25,0
71562581,2011:04:22T01:32:14.41,40.8,-123.95,29.07,3.25,144.0,210.0,120.0,40.0,-160.0,0.15,71,,10,30,20,0
71562731,2011:04:22T14:13: 2.95,40.8,-123.9,24.49,2.69,68.0,105.0,195.0,75.0,-80.0,0.09,40,,18,15,15,0
71568361,2011:05:01T06:53:48.31,40.233333333333334,-124.15,11.78,2.49,85.0,205.0,115.0,45.0,150.0,0.02,28,,10,23,25,0
71564045,2011:05:03T08:33:24.04,41.03333333333333,-123.48333333333333,36.21,2.38,125.0,190.0,100.0,55.0,120.0,0.08,29,,23,15,15,0
71564045,2011:05:03T08:33:24.04,41.03333333333333,-123.48333333333333,36.21,2.38,125.0,270.0,180.0,15.0,-120.0,0.13,29,,15,10,10,1
71570815,2011:05:16T10:28:43.90,40.4,-123.51666666666667,5.2,2.09,51.0,180.0,90.0,60.0,30.0,0.03,29,,20,33,40,0
71570815,2011:05:16T10:28:43.90,40.4,-123.51666666666667,5.2,2.09,51.0,80.0,170.0,50.0,-150.0,0.09,29,,10,15,15,1
71570820,2011:05:16T11:22:57.15,40.25,-123.75,29.98,2.13,49.0,325.0,235.0,75.0,-20.0,0.03,27,,15,28,30,0
71572740,2011:05:20T16:40: 9.96,40.45,-124.53333333333333,22.23,2.24,235.0,130.0,220.0,85.0,40.0,0.1,27,,23,35,25,0
71581535,2011:06:07T17:42: 4.30,40.36666666666667,-124.23333333333333,27.26,2.43,163.0,160.0,250.0,80.0,-60.0,0.05,34,,20,25,35,0
71581990,2011:06:08T15:18: 5.60,41.11666666666667,-123.56666666666666,35.23,2.73,66.0,60.0,150.0,80.0,-150.0,0.12,38,,15,30,30,0
71587015,2011:06:19T02:27:12.74,40.166666666666664,-124.2,4.94,2.26,180.0,110.0,200.0,55.0,110.0,0.04,33,,35,10,30,0
71587020,2011:06:19T02:29:54.82,40.166666666666664,-124.2,4.99,2.31,180.0,210.0,120.0,40.0,70.0,0.02,32,,58,15,25,0
71590305,2011:06:25T23:37: 6.88,41.233333333333334,-124.35,26.51,2.41,212.0,65.0,155.0,90.0,80.0,0.2,26,,43,35,20,0
71592865,2011:06:30T09:00:22.46,40.733333333333334,-123.7,28.66,2.37,104.0,215.0,125.0,85.0,120.0,0.02,35,,15,10,25,0
71592865,2011:06:30T09:00:22.46,40.733333333333334,-123.7,28.66,2.37,104.0,115.0,205.0,65.0,-40.0,0.07,35,,13,18,25,1
71595045,2011:07:04T08:07:44.88,39.78333333333333,-123.18333333333334,5.52,2.1,57.0,35.0,125.0,80.0,-160.0,0.0,29,,8,35,45,0
71595045,2011:07:04T08:07:44.88,39.78333333333333,-123.18333333333334,5.52,2.1,57.0,125.0,215.0,60.0,-20.0,0.01,29,,13,25,20,1
71610465,2011:07:30T16:52: 1.83,39.78333333333333,-123.45,6.26,2.36,87.0,85.0,175.0,70.0,-100.0,0.04,36,,20,13,20,0
71612135,2011:08:02T05:02:36.16,40.4,-124.16666666666667,27.35,2.19,76.0,160.0,250.0,70.0,-50.0,0.02,29,,23,23,30,0
71615150,2011:08:07T11:59: 1.01,40.483333333333334,-124.31666666666666,19.82,2.33,162.0,135.0,225.0,60.0,10.0,0.18,39,,15,30,35,0
71615150,2011:08:07T11:59: 1.01,40.483333333333334,-124.31666666666666,19.82,2.33,162.0,170.0,260.0,40.0,70.0,0.25,39,,10,18,15,1
71616450,2011:08:09T21:39: 3.62,40.03333333333333,-123.76666666666667,16.49,2.84,110.0,310.0,220.0,65.0,-60.0,0.16,35,,20,18,40,0
71616450,2011:08:09T21:39: 3.62,40.03333333333333,-123.76666666666667,16.49,2.84,110.0,230.0,140.0,75.0,-150.0,0.16,35,,5,38,45,1
71616480,2011:08:09T21:59:53.36,40.03333333333333,-123.78333333333333,15.73,2.56,108.0,75.0,165.0,40.0,-150.0,0.05,38,,18,25,40,0
71619485,2011:08:14T19:27: 6.24,41.016666666666666,-125.15,20.59,4.1,230.0,135.0,225.0,30.0,-170.0,0.02,50,,10,23,10,0
71619485,2011:08:14T19:27: 6.24,41.016666666666666,-125.15,20.59,4.1,230.0,90.0,180.0,85.0,-40.0,0.02,50,,10,15,10,1
71619720,2011:08:15T06:44:38.38,41.266666666666666,-124.16666666666667,28.89,2.51,193.0,140.0,230.0,60.0,-20.0,0.21,43,,23,43,40,0
71619730,2011:08:15T07:12:51.56,40.36666666666667,-124.11666666666666,26.28,2.53,60.0,245.0,155.0,80.0,-180.0,0.05,36,,10,48,30,0
71622965,2011:08:20T18:40:56.18,40.733333333333334,-123.93333333333334,22.82,2.71,87.0,235.0,145.0,25.0,-110.0,0.26,46,,20,25,35,0
71622965,2011:08:20T18:40:56.18,40.733333333333334,-123.93333333333334,22.82,2.71,87.0,30.0,120.0,45.0,-140.0,0.3,46,,15,25,10,1
71625660,2011:08:24T18:55: 0.66,40.43333333333333,-123.93333333333334,20.79,2.13,79.0,110.0,200.0,90.0,-40.0,0.05,29,,20,28,35,0
71625660,2011:08:24T18:55: 0.66,40.43333333333333,-123.93333333333334,20.79,2.13,79.0,50.0,140.0,80.0,-140.0,0.05,29,,18,18,30,1
71632785,2011:09:03T03:49:27.52,40.28333333333333,-123.46666666666667,29.22,2.57,36.0,245.0,155.0,85.0,150.0,0.05,55,,15,33,35,0
71632785,2011:09:03T03:49:27.52,40.28333333333333,-123.46666666666667,29.22,2.57,36.0,85.0,175.0,75.0,-130.0,0.06,55,,28,23,30,1
71633505,2011:09:04T03:28:10.81,39.916666666666664,-123.55,-0.89,2.12,59.0,135.0,225.0,70.0,20.0,0.03,33,,15,25,20,0
71634355,2011:09:05T05:12:35.34,40.18333333333333,-123.11666666666666,38.65,2.74,30.0,125.0,215.0,60.0,-80.0,0.16,84,,30,18,35,0
71634355,2011:09:05T05:12:35.34,40.18333333333333,-123.11666666666666,38.65,2.74,30.0,255.0,165.0,45.0,-150.0,0.18,84,,28,35,50,1
71634420,2011:09:05T06:36:15.07,40.38333333333333,-124.9,7.14,2.53,231.0,110.0,200.0,55.0,180.0,0.16,33,,10,5,40,0
71634710,2011:09:05T15:43:58.88,40.56666666666667,-123.91666666666667,24.31,2.49,101.0,130.0,220.0,40.0,-110.0,0.12,37,,13,25,15,0
71640706,2011:09:07T04:43: 3.77,40.416666666666664,-124.61666666666666,26.36,2.63,234.0,120.0,210.0,80.0,80.0,0.25,38,,25,5,10,0
71641336,2011:09:07T19:37: 6.51,40.28333333333333,-124.36666666666666,15.77,2.51,235.0,270.0,180.0,75.0,-50.0,0.21,54,,28,28,35,0
71642626,2011:09:10T00:05:43.17,40.333333333333336,-124.38333333333334,17.52,2.79,233.0,190.0,100.0,75.0,-130.0,0.04,41,,23,10,5,0
71643091,2011:09:10T18:41:12.67,40.71666666666667,-124.18333333333334,7.7,2.42,169.0,345.0,255.0,85.0,-20.0,0.1,33,,13,38,20,0
71646396,2011:09:14T05:47:57.29,40.28333333333333,-124.31666666666666,20.22,2.0,203.0,220.0,130.0,60.0,-110.0,0.14,30,,83,40,70,0
71650576,2011:09:21T01:05:45.02,40.13333333333333,-123.85,20.36,2.62,70.0,75.0,165.0,55.0,-110.0,0.09,50,,33,35,45,0
71657646,2011:10:03T11:09:42.58,39.75,-123.11666666666666,4.58,2.1,38.0,235.0,145.0,45.0,110.0,0.06,30,,63,33,45,0
71658661,2011:10:05T05:55:26.34,40.516666666666666,-124.28333333333333,27.14,2.42,152.0,145.0,235.0,50.0,-60.0,0.04,27,,18,20,45,0
71665216,2011:10:17T04:52:20.42,40.03333333333333,-123.78333333333333,15.9,2.32,112.0,50.0,140.0,70.0,-130.0,0.03,27,,23,33,20,0
71668876,2011:10:23T01:51: 2.01,40.333333333333336,-124.26666666666667,32.72,2.76,187.0,125.0,215.0,65.0,-20.0,0.08,38,,18,45,25,0
71668946,2011:10:23T05:39:50.43,40.61666666666667,-124.16666666666667,19.74,2.15,150.0,240.0,150.0,60.0,-150.0,0.03,26,,13,40,55,0
71668946,2011:10:23T05:39:50.43,40.61666666666667,-124.16666666666667,19.74,2.15,150.0,235.0,145.0,80.0,140.0,0.06,26,,23,33,15,1
71676066,2011:11:05T13:59:38.91,40.083333333333336,-123.66666666666667,20.42,2.03,79.0,220.0,130.0,40.0,-70.0,0.08,30,,30,15,25,0
71682971,2011:11:17T15:36:39.48,40.833333333333336,-124.26666666666667,19.87,2.76,188.0,155.0,245.0,85.0,50.0,0.06,49,,20,30,20,0
71679905,2011:11:21T18:20:58.73,40.53333333333333,-124.06666666666666,19.12,2.64,115.0,230.0,140.0,75.0,140.0,0.05,41,,10,20,50,0
71680065,2011:11:22T02:49: 8.46,41.0,-124.46666666666667,16.7,2.67,218.0,150.0,240.0,65.0,40.0,0.18,45,,10,33,25,0
71680065,2011:11:22T02:49: 8.46,41.0,-124.46666666666667,16.7,2.67,218.0,110.0,200.0,40.0,-110.0,0.19,45,,25,8,25,1
71680355,2011:11:22T17:45:48.96,39.93333333333333,-123.55,-1.02,2.08,56.0,65.0,155.0,55.0,-130.0,0.04,26,,43,18,55,0
71680355,2011:11:22T17:45:48.96,39.93333333333333,-123.55,-1.02,2.08,56.0,265.0,175.0,35.0,-90.0,0.09,26,,43,25,30,1
71687741,2011:11:27T13:28:25.00,39.78333333333333,-123.18333333333334,4.42,2.19,39.0,230.0,140.0,30.0,-110.0,0.06,36,,23,35,45,0
71687741,2011:11:27T13:28:25.00,39.78333333333333,-123.18333333333334,4.42,2.19,39.0,105.0,195.0,60.0,-40.0,0.06,36,,25,40,45,1
71688531,2011:11:28T22:53: 0.25,40.55,-124.06666666666666,18.13,2.29,113.0,115.0,205.0,45.0,-20.0,0.01,28,,18,28,40,0
71688766,2011:11:29T08:18:13.66,40.3,-124.61666666666666,8.11,2.73,232.0,285.0,195.0,60.0,-50.0,0.08,40,,35,35,35,0
71689611,2011:11:30T18:15: 9.07,40.35,-124.53333333333333,25.05,2.62,234.0,120.0,210.0,90.0,90.0,0.05,38,,35,10,35,0
71693141,2011:12:07T12:55:39.91,40.5,-123.51666666666667,-1.17,2.09,71.0,130.0,220.0,75.0,-50.0,0.16,28,,20,8,45,0
71689070,2011:12:08T17:16:14.72,40.45,-124.31666666666666,24.42,3.03,172.0,85.0,175.0,90.0,90.0,0.05,89,,20,25,25,0
71689070,2011:12:08T17:16:14.72,40.45,-124.31666666666666,24.42,3.03,172.0,70.0,160.0,65.0,-150.0,0.09,89,,15,28,60,1
71693180,2011:12:15T06:43:40.60,40.766666666666666,-124.31666666666666,20.37,2.44,179.0,210.0,120.0,75.0,-120.0,0.09,27,,30,20,40,0
71693395,2011:12:15T12:26: 2.61,40.483333333333334,-124.41666666666667,22.33,2.41,225.0,225.0,135.0,65.0,-90.0,0.14,45,,33,10,60,0
71698420,2011:12:23T09:53:10.29,40.1,-123.78333333333333,19.84,2.01,86.0,285.0,195.0,45.0,-40.0,0.02,25,,25,25,35,0
71701050,2011:12:27T17:33:57.95,40.333333333333336,-124.23333333333333,27.35,2.94,98.0,160.0,250.0,5.0,30.0,0.16,80,,30,45,25,0
